movieId,country,certification
8605,ES,APTA
8605,FR,U
8605,GB,15
8607,FI,K-12
8607,IE,12
8607,SE,7
8607,DE,12
8607,FR,10
8607,MX,B
8607,GB,12
8607,US,PG-13
8608,US,PG-13
8608,FR,U
8608,DE,12
8609,US,NR
8610,GB,15
8610,DE,16
8610,US,PG
8610,NL,AL
8612,US,G
8612,DE,6
8612,NL,6
8614,SE,Btl
8614,GB,PG
8614,DE,12
8614,AU,PG
8614,US,PG
8614,DK,A
8617,US,PG
8617,DE,16
8618,NL,6
8618,DE,16
8618,FR,U
8618,PT,M/12
8618,BR,e 12
8620,DE,18
8620,BR,14
8622,DE,12
8622,FR,U
8622,NL,12
8622,IT,T
8622,SE,11
8622,GB,15
8622,US,R
8622,KR,15
8622,AU,M
8623,DE,6
8623,IE,PG
8623,GB,PG
8623,NL,6
8623,US,PG
8633,GB,PG
8633,GR,PG
8633,US,PG
8633,NL,6
8633,AU,PG
8633,DE,12
8633,HU,12
8634,US,PG
8634,DE,12
8636,UA,12+
8636,IN,U
8636,MX,B
8636,GB,12A
8636,CZ,U
8636,SE,11
8636,IT,T
8636,RU,12+
8636,GR,13
8636,AU,M
8636,JP,G
8636,KR,12
8636,ES,7
8636,FR,U
8636,PT,M/12
8636,BR,L
8636,IE,PG
8636,DE,12
8636,US,PG-13
8636,NL,12
8638,BR,12
8638,AU,M
8638,TW,保護級
8638,DE,0
8638,US,R
8638,GB,15
8638,GR,16
8638,PT,M/12
8638,KR,15
8639,GR,16
8639,GB,12A
8639,KR,15세이상관람가
8639,DE,12
8640,BR,14
8640,IE,15A
8640,US,PG-13
8640,NL,16
8640,DE,16
8640,RU,12+
8640,PT,M/12
8640,ES,7
8640,HU,12
8640,GB,12A
8640,IT,T
8640,AU,M
8641,DE,12
8641,ES,12
8641,SE,11
8641,GB,15
8641,GR,13
8641,IT,T
8641,NL,6
8641,US,PG-13
8641,AU,M
8642,DE,6
8642,US,PG
8642,GB,PG
8643,US,PG
8643,RU,12+
8643,GB,PG
8643,NL,12
8643,DE,0
8644,LT,N-7
8644,BR,10
8644,TW,普遍級
8644,DE,12
8644,US,PG-13
8644,NL,12
8644,SE,11
8644,GR,13
8644,PT,M/12
8644,HU,12
8644,RU,12+
8644,MX,B
8644,CA,PG
8644,GB,12A
8644,IT,T
8644,NO,11 År
8644,AU,M
8645,US,R
8645,PT,M/16
8645,DE,12
8651,DE,6
8651,US,PG
8656,NL,16
8656,FI,K-16
8656,DE,16
8661,US,G
8661,PT,M/12
8661,BR,L
8661,DE,12
8661,FR,U
8661,IE,PG
8665,AU,M
8665,US,PG-13
8665,BG,C
8665,FR,10
8665,BR,14
8665,CA,14A
8665,ES,12
8665,DK,11
8665,NL,12
8665,KR,15세 이상 관람가
8665,LT,N-7
8665,CZ,12
8665,FI,K-11
8665,IT,T
8665,GB,12
8665,SE,11
8665,GR,13
8665,RU,12+
8665,PT,M/12
8665,DE,12
8666,FR,U
8666,IE,12PG
8666,BR,10
8666,DE,12
8666,US,PG-13
8666,RU,12+
8666,ES,12
8666,GR,PG
8666,HU,12
8666,IT,T
8666,GB,12A
8666,AU,M
8667,IT,14
8667,US,R
8670,FR,U
8670,US,NR
8675,DE,12
8675,US,NR
8675,NL,12
8675,BR,L
8684,NL,AL
8689,GB,15
8689,FR,U
8690,FR,U
8690,PT,M/12
8690,US,R
8690,ES,18
8690,BR,18
8690,HU,16
8695,US,NR
8701,US,PG-13
8701,DE,12
8711,DE,12
8711,GB,U
8712,BR,L
8712,GB,U
8713,DE,6
8713,BR,L
8713,US,G
8718,DE,16
8718,BR,12
8720,US,R
8720,GB,15
8724,BR,14
8724,DE,12
8724,NL,12
8725,US,PG
8727,US,R
8727,GB,18
8727,DK,15
8727,SE,15
8727,ES,18
8727,AR,16
8727,FR,12
8727,FI,K-16
8730,NO,15
8730,GB,15
8730,FR,12
8730,US,R
8730,GR,15
8730,NL,16
8730,DE,16
8731,NL,6
8732,GB,15
8732,DE,12
8732,US,R
8738,NL,6
8738,DE,16
8739,NL,6
8751,US,NR
8752,FR,U
8752,US,NR
8754,GB,12
8754,US,PG
8765,NL,9
8767,GB,PG
8767,FR,U
8768,BR,e 14
8768,PT,e 14
8768,DE,16
8772,NL,12
8772,DE,16
8772,FR,U
8773,US,NR
8773,RU,NR
8773,ES,7
8781,AU,MA15+
8781,NO,15
8781,GB,15
8781,GR,16
8781,FI,K-15
8781,US,R
8781,NL,16
8781,DE,12
8782,AU,PG
8782,DE,6
8782,NL,6
8782,GB,PG
8782,HU,12
8782,DK,7
8782,US,PG
8783,GB,12A
8783,DE,12
8783,PT,M/12
8783,IE,15
8783,LT,N-13
8783,NL,12
8783,ES,12
8783,BR,14
8783,AU,M
8784,US,R
8784,NL,12
8784,BR,16
8784,DE,12
8784,GB,15
8784,AU,MA15+
8785,US,NR
8785,NL,AL
8786,DE,12
8795,US,R
8796,DE,16
8796,GB,PG
8797,US,G
8798,HU,16
8798,CA,14A
8798,GB,15
8798,AU,MA15+
8798,BR,14
8798,DE,16
8798,NL,16
8798,US,R
8798,RU,16+
8798,ES,16
8798,PT,M/16
8798,GR,16
8799,US,PG-13
8799,NL,AL
8800,GB,15
8800,NL,12
8800,DE,12
8800,US,R
8805,US,R
8807,US,R
8807,GB,15
8807,NL,12
8807,AU,MA15+
8807,PT,M/12
8807,DE,12
8808,NL,AL
8808,SE,Btl
8808,DE,0
8808,FR,10
8808,US,G
8808,CA,G
8808,BR,L
8808,GB,U
8808,LT,V
8808,NO,A
8808,AU,G
8808,DK,A
8809,US,PG-13
8810,ES,18
8810,RU,16+
8810,SE,15
8810,BR,14
8810,BG,D
8810,US,PG-13
8810,NO,15
8810,HU,16
8810,GR,16
8810,DK,11
8810,DE,16
8810,NL,12
8810,AU,M
8810,IT,T
8810,GB,15
8811,AU,PG
8811,BR,10
8813,US,R
8814,DE,12
8814,US,PG-13
8814,GB,12
8814,AU,M
8815,FR,16
8815,PT,M/16
8815,NL,16
8815,BR,16
8815,DE,16
8815,ES,18
8815,US,R
8815,GB,15
8827,US,PG
8830,NL,16
8830,DE,12
8830,HU,16
8830,RU,12+
8831,US,R
8831,NL,16
8831,ES,18
8831,DE,16
8831,FR,12
8832,FR,U
8832,DE,12
8833,DE,12
8833,US,PG-13
8833,GB,PG
8833,BR,12
8835,DE,12
8835,US,R
8836,NO,A
8836,DE,12
8836,KR,15세 이상 관람가
8836,RU,16+
8836,US,PG-13
8838,BR,18
8838,NL,12
8838,US,PG
8839,US,R
8839,HU,18
8839,NL,16
8839,DE,18
8840,FR,U
8844,FI,K-12
8844,NL,12
8844,FR,U
8848,IT,T
8848,NL,6
8854,US,R
8854,DE,18
8855,ES,12
8855,US,R
8855,DE,16
8859,US,PG
8860,GB,15
8860,FR,U
8860,RU,16+
8860,BR,14
8860,ES,12
8860,DE,12
8860,RO,16+
8860,AU,M
8860,US,PG-13
8861,SE,15
8861,CZ,15
8861,KR,청소년 관람불가
8861,ES,18
8861,BR,16
8861,IE,15
8861,FR,12
8861,BG,D
8861,DE,18
8861,NL,16
8861,NO,15
8861,SK,15
8861,TW,輔12
8861,UA,18+
8861,AU,M
8861,HU,16
8861,IT,T
8861,GB,15
8862,US,R
8864,US,PG-13
8864,GB,12
8865,DE,12
8865,DK,11
8865,US,PG
8865,NL,12
8865,BR,12
8865,ES,PG
8865,GR,13
8865,GB,PG
8865,HU,12
8865,AU,PG
8865,NO,12
8866,GB,12A
8866,IE,12A
8866,NO,A
8866,BR,12
8866,DE,12
8866,IT,T
8866,US,PG-13
8868,US,R
8868,FR,U
8868,CA,14A
8868,AU,MA15+
8868,DE,12
8868,JP,R-15
8869,DE,6
8869,US,PG
8870,RU,12+
8870,DE,12
8870,GR,16
8870,US,PG-13
8870,IE,12
8870,GB,12A
8870,BR,12
8872,CA,R
8872,US,NC-17
8873,AU,M
8873,BR,12
8873,NL,AL
8873,FR,U
8873,IE,15A
8873,PT,M/12
8873,US,R
8873,GB,15
8873,CA,14A
8873,DE,6
8874,AU,MA15+
8874,BR,16
8874,SE,15
8874,GB,15
8874,IE,15A
8874,FR,12
8874,PT,M/12
8874,US,R
8874,NL,16
8874,IT,VM14
8874,DE,16
8874,ES,12
8879,BR,14
8879,FR,U
8879,GB,PG
8879,IT,T
8879,NL,6
8879,US,PG
8879,PT,M/12
8879,DE,12
8880,DE,12
8880,US,PG-13
8880,NL,6
8880,BR,14
8882,US,NR
8882,PT,e 16
8882,AT,16
8882,BR,14
8882,DE,16
8884,PT,M/12
8884,US,PG
8884,DE,12
8885,DE,18
8885,US,R
8885,GB,15
8885,FR,16
8894,BR,12
8894,DE,12
8894,US,PG
8894,FR,U
8899,US,R
8899,MX,C
8899,GB,18
8899,NL,16
8899,IT,VM14
8899,SE,15
8899,DE,16
8899,FI,K-18
8899,FR,16
8899,NO,18
8905,DK,15
8905,FR,U
8905,US,PG-13
8905,PT,M/12
8905,HU,12
8905,AU,M
8905,DE,16
8905,NL,16
8905,IT,T
8905,ES,12
8906,HU,X
8906,GB,18
8906,PT,M/18
8906,ES,18
8906,FR,18
8906,DE,18
8907,NL,6
8907,DK,A
8907,FR,U
8907,SE,Btl
8907,AU,G
8907,RU,12+
8907,ES,APTA
8907,US,PG
8907,GB,U
8907,DE,0
8908,ES,7
8908,DE,12
8908,BR,12
8908,US,PG-13
8908,IE,12
8908,GR,PG
8908,AT,16
8910,DE,12
8910,FR,U
8910,NL,6
8910,GB,15
8910,US,R
8911,DE,0
8911,US,PG
8912,GB,12
8912,NL,12
8912,DE,12
8912,US,PG-13
8912,BR,12
8914,AU,M
8914,ES,12
8914,PT,M/12
8914,GR,13
8914,GB,12A
8914,US,PG-13
8915,CA,R
8915,DE,12
8915,US,R
8916,DE,0
8916,AU,M
8916,ES,APTA
8916,US,PG-13
8916,PT,M/12
8916,BR,L
8916,GB,12
8916,GR,13
8917,CA,14A
8917,ES,18
8917,BR,18
8917,NO,15
8917,FR,U
8917,IE,16
8917,GB,15
8917,SE,11
8917,US,R
8917,DK,15
8917,AU,MA15+
8917,DE,16
8918,US,R
8919,DE,12
8920,US,NR
8920,NL,AL
8920,BR,10
8923,BR,14
8923,PT,M/12
8923,US,PG
8923,GR,13
8923,NL,12
8923,DE,12
8927,US,R
8927,DE,12
8927,ES,16
8928,DE,12
8928,US,NR
8928,BR,L
8930,DK,11
8931,US,NR
8932,US,PG
8933,DE,18
8933,IT,VM14
8934,US,PG-13
8937,DE,12
8937,AU,PG
8937,PT,M/12
8937,US,PG-13
8937,NL,9
8937,GB,12A
8939,US,PG-13
8939,DE,12
8939,GR,13
8939,GB,12
8939,PT,M/12
8941,US,R
8941,DE,16
8943,US,R
8943,GB,12
8943,DE,0
8943,PT,M/12
8946,GB,12
8946,SE,Btl
8946,DE,12
8946,US,PG-13
8947,IE,15A
8947,KR,15
8947,RU,12+
8947,DE,16
8947,FR,12
8947,NL,16
8947,US,PG-13
8947,BR,16
8947,AU,M
8947,GB,15
8947,PT,M/16
8948,US,R
8948,FR,12
8948,PT,M/12
8948,GB,15
8948,NO,12
8948,DE,12
8948,IT,T
8949,AU,M
8949,NO,12
8949,SE,Btl
8949,BG,C
8949,PT,M/12
8949,US,R
8949,DE,6
8949,CA,PG
8949,GB,15
8950,DE,16
8950,US,R
8950,NL,16
8950,IE,16
8950,BR,14
8950,GR,16
8950,PT,M/16
8950,GB,15
8950,HU,18
8950,AU,M
8951,GB,12A
8951,PT,M/16
8955,US,R
8956,DE,12
8957,TR,18+
8957,IS,16
8957,US,NR
8957,AU,MA15+
8957,TW,限制級
8957,CL,14
8957,BR,16
8957,FR,16
8957,CH,16
8957,AT,18
8957,GR,K-17
8957,NL,16
8957,SG,M18 
8957,PH,R-13
8957,CA,18A
8957,ES,18
8957,SE,15
8957,RU,18+
8957,DK,15
8957,IE,18
8957,KR,청소년 관람불가
8957,HK,III
8957,PT,M/18
8957,NZ,18
8957,FI,K-18
8957,AR,16
8957,JP,R-15 
8957,IT,T
8957,DE,18
8957,NO,18
8957,HU,18
8957,GB,18
8958,DE,12
8958,BR,16
8958,FR,U
8958,IE,15
8958,AU,M
8958,GB,15
8958,US,PG-13
8958,NL,12
8958,PT,M/12
8958,CA,14A
8959,US,R
8961,GB,U
8961,FI,K-7
8961,CA,G
8961,IT,T
8961,AU,PG
8961,TW,普遍級
8961,FR,U
8961,DE,6
8961,NL,6
8961,DK,7
8961,KR,ALL
8961,MX,A
8961,PT,M/6
8961,BR,L
8961,BG,A
8961,SE,7
8961,RU,6+
8961,ES,APTA
8965,MX,AA
8965,GB,U
8965,IT,T
8965,DE,6
8965,PT,M/6
8965,RU,6+
8965,NL,AL
8965,GR,K
8965,DK,7
8965,BR,L
8965,FR,U
8965,SE,Btl
8965,US,G
8965,AU,G
8965,CA,G
8966,CA,18A
8966,US,R
8966,PT,M/16
8967,DE,16
8967,BR,16
8967,FR,12
8967,US,R
8967,NL,16
8967,ES,18
8968,PT,M/12
8968,US,PG-13
8968,IT,T
8968,DE,6
8968,AU,M
8968,NL,12
8968,BR,12
8968,GB,12A
8969,BR,14
8969,SE,Btl
8969,AQ,12
8969,IE,16
8969,NL,12
8969,ES,12
8969,PT,M/12
8969,GB,15
8969,IT,T
8969,DE,6
8970,GB,PG
8970,HU,KN
8970,BR,12
8970,US,PG
8970,PT,M/12
8970,FR,U
8970,DE,6
8970,SE,Btl
8970,ES,APTA
8971,US,PG
8971,IN,U
8971,GB,U
8972,MX,B
8972,GB,PG
8972,AU,PG
8972,BR,12
8972,FR,U
8972,DK,11
8972,DE,12
8972,RU,12+
8972,SE,7
8972,GR,PG
8972,PT,M/12
8972,ES,APTA
8973,US,NC-17
8973,GB,15
8973,KR,청소년 관람불가
8973,ES,18
8973,DE,12
8973,BR,18
8973,RU,18+
8973,FR,12
8974,US,PG
8974,FR,U
8974,DK,A
8974,GB,U
8974,KR,전체관람가
8974,IE,G
8974,BR,L
8974,DE,6
8974,ES,APTA
8974,NL,AL
8977,IE,15
8977,PT,M/14
8977,DE,12
8977,GR,15
8977,RU,16+
8977,IT,T
8977,GB,15
8977,US,R
8977,AU,MA15+
8977,BR,14
8977,FR,U
8977,DK,15
8977,NL,16
8977,CA,14A
8978,DE,0
8978,AU,PG
8978,US,PG
8978,SE,Btl
8978,GB,PG
8981,AU,M
8981,BR,14
8981,FR,U
8981,NL,12
8981,US,R
8981,GB,15
8981,CA,14A
8981,DE,12
8981,SE,11
8981,PT,M/16
8981,GR,16
8981,ES,18
8982,US,PG
8983,MX,B
8983,NO,15
8983,IE,15A
8983,GB,15
8983,GR,PG
8983,NL,16
8983,DE,12
8983,CA,PG
8983,FR,U
8983,SE,11
8983,US,PG-13
8983,PT,M/12
8983,AU,MA15+
8984,PT,M/12
8984,GB,12
8984,HU,12 éven aluliak számára a megtekintése nagykorú felügyelete mellett ajánlott
8984,MX,B
8984,BE,6
8984,AU,M
8984,BR,12
8984,US,PG-13
8984,BG,C
8984,SE,Btl
8984,NL,AL
8984,FR,U
8984,DE,6
8984,DK,A
8984,RU,12+
8984,GR,PG
8984,ES,12
8985,GB,15
8985,HU,18
8985,PT,M/16
8985,JP,PG-12
8985,FI,K-18
8985,NZ,16
8985,AR,16
8985,PE,14
8985,IT,T
8985,PH,R-13
8985,UA,18
8985,AU,MA15+
8985,IS,16
8985,NO,15
8985,CL,TE
8985,US,R
8985,BR,14
8985,DE,18
8985,CH,16
8985,FR,12
8985,NL,16
8985,SE,15
8985,GR,15
8985,CZ,12
8985,SG,NC-16
8985,RU,18+
8985,AT,16
8985,DK,15
8985,ES,18
8985,HK,IIB
8985,KR,18
8985,IE,15
8998,US,G
8998,FR,U
8998,BR,L
8999,US,G
8999,BR,L
8999,FR,U
9000,FR,U
9000,US,G
9004,NL,6
9004,FR,U
9004,IE,PG
9004,US,PG
9004,GB,PG
9005,BR,12
9005,DE,16
9005,US,PG-13
9005,GB,15
9010,FR,U
9010,DE,16
9010,PT,M/14
25741,SE,7
25741,US,NR
25741,DE,6
25744,FR,U
25750,ES,APTA
25750,US,NR
25752,DE,0
25752,US,NR
25753,GB,PG
25755,BR,14
25755,US,NR
25755,NL,6
25755,IT,T
25755,DE,12
25763,DE,6
25764,FR,U
25764,US,PG
25769,RU,0+
25769,FR,U
25769,US,NR
25769,GB,U
25771,PT,M/12
25771,DE,18
25773,DE,16
25788,BR,14
25788,GB,15
25788,IT,T
25793,DE,12
25793,US,PG-13
25793,FR,12
25793,GB,PG
25825,FR,U
25825,US,NR
25825,PT,M/14
25827,BR,L
25827,DE,0
25827,US,NR
25828,BR,12
25828,US,NR
25833,DE,12
25833,US,NR
25834,PT,e Livre
25834,US,G
25834,BR,e Livre
25834,DE,6
25839,DE,6
25841,FR,U
25841,GB,U
25841,PT,e Livre
25850,FR,U
25850,DE,0
25856,US,NR
25865,BR,14
25866,FR,U
25866,DE,12
25866,PT,M/6
25866,US,NR
25868,FR,U
25868,US,NR
25870,NL,AL
25891,BR,e Livre
25891,NL,AL
25898,DK,15
25898,US,NR
25901,SE,Btl
25901,GB,U
25904,DE,12
25911,GB,PG
25911,NL,6
25911,DE,16
25916,BR,e Livre
25918,US,PG
25923,DE,16
25923,US,NR
25923,GB,PG
25923,NL,AL
25927,DE,12
25927,ES,12
25930,US,NR
25937,DE,0
25937,US,NR
25937,NL,AL
25937,FR,U
25937,BR,e Livre
25938,NL,12
25938,FR,U
25938,DE,12
25938,BR,L
25938,DK,15
25938,US,NR
25940,BR,12 anos
25940,PT,e 12
25940,US,NR
25940,NL,12
25943,DE,12
25952,DE,12
25954,US,NR
25954,FR,U
25961,PT,e 12
25961,BR,e 12
25961,DE,12
25961,US,NR
25961,NL,12
25963,DE,16
25971,NL,6
25993,BR,12
25993,FR,U
25993,US,NR
25993,DE,12
25993,NL,AL
25995,FR,U
25996,US,PG
25996,NL,6
25996,DE,12
25996,FR,U
25999,NL,12
25999,DE,16
26002,FR,U
26002,DE,16
26005,FR,U
26007,FI,K-16
26012,FR,U
26052,NL,6
26064,NL,6
26078,BR,e 10
26078,NL,12
26078,PT,e 10
26082,DE,18
26082,FR,U
26082,JP,NR
26082,US,NR
26082,NL,16
26082,ES,12
26083,US,NR
26083,NL,12
26084,US,G
26084,DE,0
26085,FR,U
26085,US,NR
26085,PT,M/14
26085,NL,12
26085,DE,16
26085,GB,15
26101,DK,15
26101,US,NR
26101,DE,6
26101,BR,12
26111,US,PG-13
26116,GB,15
26116,SE,15
26116,NL,16
26116,FR,12
26119,FR,U
26122,FR,12
26122,US,NC-17
26124,AU,G
26124,US,NR
26131,US,NR
26131,GB,15
26131,IT,VM18
26131,PT,M/12
26131,NL,16
26131,AU,M
26131,DE,16
26131,FR,12
26133,GB,U
26133,US,G
26133,DE,0
26133,NL,AL
26134,GB,12
26134,DE,16
26134,IT,VM18
26148,GB,U
26148,NL,16
26148,FR,U
26148,BR,12
26148,DE,18
26148,US,NR
26150,US,R
26150,NL,12
26151,FI,K-16
26152,IT,T
26152,NL,6
26152,US,PG
26152,AU,PG
26152,DE,6
26152,ES,APTA
26152,BR,L
26152,FR,U
26152,GB,U
26158,NL,6
26158,FI,K-16
26159,DE,12
26163,NL,AL
26170,FR,U
26170,US,NR
26171,DE,12
26171,BR,e 10
26171,NL,AL
26171,PT,M/12
26172,NL,6
26172,US,NR
26172,FR,U
26178,US,NR
26178,GB,PG
26178,BR,10
26178,PT,e 10
26181,DE,16
26181,US,NR
26181,IT,T
26183,DE,6
26183,DK,A
26183,PT,M/6
26183,IT,T
26183,GR,G
26183,GB,U
26183,FR,U
26184,RU,0+
26198,BR,e Livre
26198,US,NR
26198,PT,e Livre
26199,DE,16
26203,DE,12
26203,US,PG
26208,NL,AL
26222,NL,6
26222,FR,U
26231,US,R
26231,GB,18
26231,FR,16
26231,FI,K-16
26231,SE,15
26231,NL,16
26231,DE,18
26236,RU,16+
26237,FR,U
26237,US,R
26237,DE,16
26240,NL,12
26240,US,R
26240,DE,16
26241,US,R
26241,GB,18
26241,NL,16
26241,AR,X 
26241,IT,VM18 
26241,SE,15
26241,DE,16
26241,FR,16
26241,JP,R18+
26241,NO,18
26242,DE,12
26242,ES,12
26242,GB,PG
26242,PT,M/12
26242,FR,U
26242,SE,11
26242,NL,6
26242,BR,12
26246,AU,M
26246,US,PG
26249,IT,T
26249,US,G
26249,DK,A
26249,DE,16
26249,ES,APTA
26249,NL,6
26258,DE,18
26258,FR,12
26258,US,NR
26269,JP,18
26270,DE,18
26280,PT,e Livre
26280,US,G
26280,BR,e Livre
26280,FR,U
26283,GB,15
26283,US,PG
26283,DE,16
26285,US,G
26285,AU,G
26285,DE,6
26285,GB,PG
26294,FR,U
26294,DK,A
26294,DE,12
26294,NL,12
26294,US,PG
26302,US,R
26302,PT,M/12
26302,BR,e 14
26302,DE,16
26302,NL,12
26303,SE,15
26303,FI,K-18
26303,FR,16
26303,US,R
26303,DE,16
26306,US,R
26306,DE,16
26306,GB,15
26306,FR,12
26313,US,R
26317,FR,16
26317,IE,18
26317,PT,M/18
26317,US,NR
26317,DE,18
26317,ES,18
26317,NL,16
26318,FR,U
26322,AU,PG
26322,DE,12
26322,US,PG
26326,US,R
26326,IT,VM18
26326,AU,R18+
26326,DE,18
26340,DE,6
26340,ES,APTA
26340,PT,M/6
26340,DK,A
26340,IT,T
26340,SE,Btl
26340,GB,U
26340,FR,U
26344,NO,18
26344,GB,18
26344,FI,K-16
26344,IE,18
26344,US,R
26344,NL,16
26344,DE,16
26347,RU,0+
26349,BR,16
26349,US,R
26349,PT,e 16
26349,GR,16
26349,DE,16
26349,NL,12
26350,BR,14 anos
26350,US,PG-13
26350,PT,M/12
26350,FR,U
26350,DE,12
26350,IT,T
26350,NL,6
26359,DE,16
26359,NL,16
26359,PT,M/16
26366,US,PG
26375,US,PG
26375,DE,12
26375,ES,12
26375,FR,U
26386,US,PG
26386,FR,U
26386,DE,12
26386,SE,15
26391,DE,6
26391,FR,U
26393,SE,15
26393,NL,12
26393,US,PG
26393,DE,16
26393,ES,18
26393,BR,10
26393,FR,U
26394,US,PG
26394,NL,12
26394,BR,12
26395,US,NR
26395,NL,12
26398,DE,12
26398,FI,K-15
26398,US,PG
26398,GB,PG
26398,IT,T
26398,NL,6
26398,AU,PG
26413,FR,U
26413,DE,16
26413,US,PG
26413,NL,12
26422,PT,M/12
26422,FR,U
26422,DE,6
26422,SE,7
26422,NL,6
26422,HU,12
26422,BR,16
26422,US,PG
26425,FI,K-16
26425,DE,12
26425,US,PG
26431,FR,U
26431,US,PG-13
26462,US,R
26462,NL,16
26462,DE,16
26464,BR,16
26464,SE,15
26464,FI,K-16
26464,PT,M/12
26464,US,R
26464,AU,M
26464,GB,15
26464,IE,15
26464,HU,12
26464,DK,15
26464,GR,15
26464,NL,12
26464,DE,12
26464,ES,APTA
26467,IT,T
26467,DE,12
26467,BR,12
26471,US,R
26471,NL,12
26476,FR,U
26476,US,R
26476,NL,16
26476,IT,VM14
26476,GB,15
26476,FI,K-18
26476,SE,15
26476,AU,M
26479,US,G
26485,ES,12
26485,BR,16
26485,US,R
26485,GB,15
26485,NL,16
26485,AU,M
26485,DE,16
26487,US,R
26488,DE,12
26488,FR,U
26488,US,R
26491,US,PG
26491,AU,PG
26491,DE,12
26491,ES,APTA
26492,BR,12
26492,SE,15
26492,FR,U
26492,US,PG
26492,DE,12
26492,NL,12
26495,DE,16
26495,US,PG
26504,US,PG
26504,AU,PG
26509,DK,7
26509,ES,APTA
26509,AU,G
26509,DE,6
26509,SE,7
26509,GR,13
26509,US,PG
26513,US,PG
26513,AU,PG
26513,DE,12
26524,NL,12
26527,ES,18
26527,NL,16
26527,BR,16
26539,US,PG
26539,DE,12
26540,DE,18
26540,ES,18
26540,US,NR
26540,IT,VM18
26547,AU,M
26547,US,PG-13
26547,NL,16
26547,SE,15
26547,HU,12
26547,FR,U
26547,RU,12+
26550,NL,16
26550,PT,M/16
26550,US,R
26554,DE,16
26554,AU,M
26554,US,R
26554,GB,15
26554,FR,U
26554,BR,16
26555,NL,6
26555,GB,PG
26555,FR,U
26555,DE,12
26555,AU,PG
26555,US,PG
26558,US,R
26561,US,R
26562,US,PG-13
26564,NL,AL
26564,FR,U
26565,ES,APTA
26565,DK,A
26565,SE,Btl
26565,FR,U
26565,DE,6
26578,FR,U
26578,DE,12
26578,NL,12
26578,GB,12
26578,RU,12+
26585,DE,18
26585,HK,IIB
26585,CN,R
26585,FR,12
26585,KR,15
26585,US,R
26585,NL,16
26599,BR,18
26599,ES,18
26599,FR,12
26603,DE,16
26603,PT,M/16
26603,US,R
26603,NL,16
26603,FR,12
26606,NL,12
26606,DE,16
26616,DE,12
26629,DE,12
26629,US,PG-13
26629,GB,15
26629,FR,12
26629,SE,15
26662,RU,0+
26662,MX,A
26662,ES,APTA
26662,DE,0
26662,BR,L
26662,NL,AL
26662,US,G
26662,FR,U
26662,GB,U
26662,JP,G
26662,SE,Btl
26662,KR,ALL
26662,NO,A
26663,FR,U
26663,CA,PG
26680,FR,U
26680,AU,M
26680,ES,12
26680,DE,12
26680,US,PG-13
26680,GB,12
26680,PT,M/12
26681,FR,16
26681,NL,16
26681,US,NR
26681,DE,18
26686,DE,6
26686,US,PG
26688,GR,16
26688,GB,18
26688,NO,18
26688,FR,12
26688,DE,18
26688,US,R
26688,HU,16
26694,US,PG-13
26694,NL,12
26695,GB,18
26695,IE,18
26695,US,R
26696,HU,16
26696,GB,18
26696,US,R
26696,DE,18
26696,FR,U
26696,AU,R18+
26696,NL,16
26699,FR,U
26700,US,PG-13
26700,DE,12
26700,GB,12
26704,FR,12
26704,DE,18
26704,ES,18
26704,US,R
26704,NL,16
26713,US,PG-13
26713,NL,6
26713,FR,U
26713,KR,15
26717,US,NR
26726,DE,12
26726,AU,M
26726,US,PG-13
26729,CA,R
26729,DE,16
26729,GB,15
26729,PT,M/15
26729,US,R
26729,PH,R-18
26729,AU,M
26736,DE,18
26745,HU,12
26745,US,R
26745,DE,6
26746,GB,18
26746,US,R
26746,DE,18
26750,DE,12
26750,GR,13
26750,IT,T
26750,US,PG-13
26758,AR,13
26758,FI,K-7
26758,SE,11
26758,BR,e 12
26758,AU,M
26758,PT,M/12
26758,US,NR
26758,IS,L
26758,GB,12
26758,DE,12
26758,NL,12
26758,ES,12
26760,US,G
26770,US,R
26770,GB,15
26770,HU,16
26776,SE,7
26776,GB,PG
26776,NL,6
26776,AU,PG
26776,US,PG
26776,DK,7
26776,KR,ALL
26776,FR,U
26776,ES,APTA
26776,DE,6
26782,US,R
26782,DE,12
26788,DE,6
26788,US,PG
26812,US,R
26819,AU,M
26819,DE,18
26819,ES,18
26819,GR,15
26819,US,R
26819,FR,12
26819,GB,15
26819,BR,16
26828,DE,12
26828,GB,PG
26828,US,PG
26838,GB,15
26838,IE,15
26838,BR,e 16
26838,PT,M/16
26838,US,R
26840,US,R
26840,JP,R-15
26840,FR,12
26840,KR,18
26840,GB,18
26840,NL,16
26840,DE,18
26840,ES,18
26842,US,R
26842,SE,15
26842,NL,16
26865,US,R
26865,NL,16
26865,DE,18
26870,BR,L
26870,US,PG
26870,GB,PG
26870,NL,6
26870,AU,PG
26870,DE,16
26875,DE,12
26875,GR,15
26875,IT,T
26903,AU,G
26903,DE,0
26903,ES,7
26903,US,G
26903,DK,A
26903,GB,U
26903,FR,U
26903,IE,G
26903,KR,ALL
26903,BR,L
26925,US,R
26939,NL,12
26939,DE,12
26939,FI,S
26947,RU,18+
26947,DE,16
26947,NL,16
26947,DK,15
26947,FR,16
26965,DE,12
26965,US,R
26965,GB,15
26965,IE,15
26974,US,R
26974,GB,18
26985,DE,12
26985,US,R
27003,AU,M
27003,PT,M/16
27003,US,R
27003,DE,16
27005,NL,6
27020,US,R
27020,FR,12
