index,movieId,title
4841,6382,Together
4842,6383,2 Fast 2 Furious
4843,6385,Whale Rider
4844,6387,Once a Thief
4845,6390,Silk Stockings
4846,6392,A Man Called Horse
4847,6394,Big Jake
4848,6395,The Crazies
4849,6396,Dementia 13
4850,6398,Le Mans
4851,6400,Murder on a Sunday Morning
4852,6401,Rio Lobo
4853,6403,The Swimmer
4854,6405,Treasure Island
4855,6409,Bend of the River
4856,6410,Car Wash
4857,6412,Destry Rides Again
4858,6413,The Electric Horseman
4859,6416,King Rat
4860,6419,Mr & Mrs Bridge
4861,6422,Shenandoah
4862,6423,Straight Talk
4863,6424,Oscar
4864,6425,The Sixth Man
4865,6427,The Railway Children
4866,6428,Two Mules for Sister Sara
4867,6429,Winchester '73
4868,6430,Ziggy  Stardust and the Spiders from Mars
4869,6433,Man with a Movie Camera
4870,6436,This Boy’s Life
4871,6440,Barton Fink
4872,6441,Battle of Britain
4873,6442,Belle Époque
4874,6446,The Comancheros
4875,6448,The Flight of the Phoenix
4876,6450,"Heaven Knows, Mr. Allison"
4877,6451,The Hot Rock
4878,6452,"The Long, Hot Summer"
4879,6454,Music Box
4880,6455,North to Alaska
4881,6457,Sink the Bismarck!
4882,6458,The Blue Max
4883,6459,The Desert Fox: The Story of Rommel
4884,6460,The Trial
4885,6461,The Unforgiven
4886,6464,Good Burger
4887,6466,Mississippi Masala
4888,6467,Quai des Orfèvres
4889,6468,A Stranger Among Us
4890,6470,Chisum
4891,6475,Opportunity Knocks
4892,6476,Shattered
4893,6477,The Song of Bernadette
4894,6478,The Life and Times of Judge Roy Bean
4895,6480,Thoroughly Modern Millie
4896,6481,Where the Heart Is
4897,6482,Dumb and Dumberer: When Harry Met Lloyd
4898,6483,From Justin to Kelly
4899,6484,Hollywood Homicide
4900,6485,Rugrats Go Wild
4901,6488,Jet Lag
4902,6493,Alex & Emma
4903,6498,Murphy's War
4904,6502,28 Days Later
4905,6503,Charlie's Angels: Full Throttle
4906,6506,Fulltime Killer
4907,6508,The Bank
4908,6509,Ali: Fear Eats the Soul
4909,6516,Anastasia
4910,6517,The Babe
4911,6518,Flight of the Intruder
4912,6519,Fun with Dick and Jane
4913,6521,The Main Event
4914,6523,Mr. Baseball
4915,6524,Never on Sunday
4916,6525,Nuts
4917,6526,Rhapsody in August
4918,6527,Scaramouche
4919,6528,Start the Revolution Without Me
4920,6530,The Tenant
4921,6531,The Advocate
4922,6533,"What's Up, Doc?"
4923,6534,Hulk
4924,6535,"Legally Blonde 2: Red, White & Blonde"
4925,6536,Sinbad: Legend of the Seven Seas
4926,6537,Terminator 3: Rise of the Machines
4927,6538,Swimming Pool
4928,6539,Pirates of the Caribbean: The Curse of the Black Pearl
4929,6541,The League of Extraordinary Gentlemen
4930,6542,The Cuckoo
4931,6545,I Capture the Castle
4932,6547,Northfork
4933,6548,Bad Boys II
4934,6549,How to Deal
4935,6550,Johnny English
4936,6552,Dirty Pretty Things
4937,6558,Curly Sue
4938,6559,Little Giants
4939,6561,The Mouse That Roared
4940,6564,Lara Croft Tomb Raider: The Cradle of Life
4941,6565,Seabiscuit
4942,6566,Spy Kids 3-D: Game Over
4943,6567,Buffalo Soldiers
4944,6568,Camp
4945,6571,Mondays in the Sun
4946,6573,Avanti!
4947,6574,Eve of Destruction
4948,6577,Kickboxer 2:  The Road Back
4949,6579,"One, Two, Three"
4950,6581,The Private Life of Sherlock Holmes
4951,6582,Remo Williams: The Adventure Begins...
4952,6583,The Blood of Heroes
4953,6584,"What's Up, Tiger Lily?"
4954,6586,American Wedding
4955,6587,Gigli
4956,6591,The Magdalene Sisters
4957,6592,The Secret Lives of Dentists
4958,6593,Freaky Friday
4959,6595,S.W.A.T.
4960,6596,Le Divorce
4961,6597,Princess Blade
4962,6598,Step Into Liquid
4963,6599,Accattone
4964,6602,Brain Damage
4965,6609,The Gospel According to Matthew
4966,6610,The Honeymoon Killers
4967,6611,Umberto D.
4968,6612,Brother's Keeper
4969,6613,The Day of the Dolphin
4970,6614,I Love You to Death
4971,6615,Freddy vs. Jason
4972,6616,Grind
4973,6617,Open Range
4974,6618,Shaolin Soccer
4975,6619,Uptown Girls
4976,6620,American Splendor
4977,6624,Agent Cody Banks
4978,6625,Camp Nowhere
4979,6628,Hot Dog... The Movie
4980,6629,House of Wax
4981,6630,The Inn of the Sixth Happiness
4982,6631,Man's Best Friend
4983,6636,The Sure Thing
4984,6638,Valley Girl
4985,6639,Wait Until Dark
4986,6641,Code Unknown
4987,6642,Showdown in Little Tokyo
4988,6643,Tokyo Story
4989,6644,The Green Ray
4990,6645,THX 1138
4991,6646,Valley of the Dolls
4992,6650,Kind Hearts and Coronets
4993,6652,Joe Kidd
4994,6653,The Keep
4995,6657,"The Beast from 20,000 Fathoms"
4996,6658,10
4997,6659,Tremors
4998,6660,The Red Shoes
4999,6662,The Pink Panther
5000,6663,The Pink Panther Strikes Again
5001,6664,Commando
5002,6665,Dracula
5003,6666,The Discreet Charm of the Bourgeoisie
5004,6667,Waco: The Rules of Engagement
5005,6668,The Road Home
5006,6669,Ikiru
5007,6671,An Angel at My Table
5008,6672,War Photographer
5009,6678,The Handmaid's Tale
5010,6679,Revolution OS
5011,6683,Fire
5012,6684,Death in Venice
5013,6686,The Medallion
5014,6687,My Boss's Daughter
5015,6689,The Battle of Shaker Heights
5016,6695,Jeepers Creepers 2
5017,6696,Bollywood/Hollywood
5018,6702,Dickie Roberts: Former Child Star
5019,6703,The Order
5020,6705,Party Monster
5021,6707,Cabin Fever
5022,6708,Matchstick Men
5023,6709,Once Upon a Time in Mexico
5024,6710,Dummy
5025,6711,Lost in Translation
5026,6713,Millennium Actress
5027,6714,So Close
5028,6718,Gotcha!
5029,6720,Kuffs
5030,6721,Once Upon a Time in China
5031,6722,Once Upon a Time in China II
5032,6723,Once Upon a Time in China III
5033,6724,Paper Moon
5034,6725,Sgt. Pepper's Lonely Hearts Club Band
5035,6727,Targets
5036,6730,Convoy
5037,6731,Day of the Dead
5038,6732,"Hello, Dolly!"
5039,6734,Memoirs of an Invisible Man
5040,6735,The Rose
5041,6743,Jungle Book
5042,6744,Once Bitten
5043,6747,The Adventures of Huckleberry Finn
5044,6748,The Brood
5045,6749,The Prince and the Pauper
5046,6750,Anything Else
5047,6751,Cold Creek Manor
5048,6752,The Fighting Temptations
5049,6753,Secondhand Lions
5050,6754,Underworld
5051,6755,Bubba Ho-tep
5052,6756,Casa de los Babys
5053,6757,Demonlover
5054,6762,Yossi & Jagger
5055,6763,Duplex
5056,6764,The Rundown
5057,6765,Under the Tuscan Sun
5058,6768,Luther
5059,6769,Mambo Italiano
5060,6770,My Life Without Me
5061,6771,National Lampoon Presents Dorm Daze
5062,6772,To Be and to Have
5063,6773,The Triplets of Belleville
5064,6774,Videodrome
5065,6777,Judgment at Nuremberg
5066,6779,"Same Time, Next Year"
5067,6780,A Brief History of Time
5068,6782,Leningrad Cowboys Go America
5069,6783,The Rules of the Game
5070,6784,The Song Remains the Same
5071,6785,Seven Brides for Seven Brothers
5072,6786,Kiss of the Spider Woman
5073,6787,All the President's Men
5074,6789,The Apartment
5075,6790,Avalon
5076,6791,Babette's Feast
5077,6792,The Barber of Siberia
5078,6793,Beethoven
5079,6794,Beethoven's 2nd
5080,6795,Black Moon Rising
5081,6796,Boyz n the Hood
5082,6797,Bugsy
5083,6798,Bugsy Malone
5084,6800,Cobra
5085,6801,Common Wealth
5086,6802,Consenting Adults
5087,6803,Phenomena
5088,6805,Crying Freeman
5089,6806,Time and Tide
5090,6807,The Meaning of Life
5091,6808,Where Eagles Dare
5092,6809,Tightrope
5093,6810,Sleeping with the Enemy
5094,6811,PCU
5095,6812,The Rookie
5096,6813,The Ghost & Mr. Chicken
5097,6814,City Heat
5098,6815,Into the Night
5099,6816,Three O'Clock High
5100,6817,White Hunter Black Heart
5101,6818,Come and See
5102,6820,Ginger Snaps
5103,6826,The Shakiest Gun in the West
5104,6827,It's Pat
5105,6829,The Gun in Betty Lou's Handbag
5106,6832,Regarding Henry
5107,6837,Love Affair
5108,6839,Try Seventeen
5109,6840,The Hospital
5110,6844,Oleanna
5111,6849,Scrooge
5112,6850,Leap of Faith
5113,6851,Gas Food Lodging
5114,6852,In Cold Blood
5115,6856,Yankee Doodle Dandy
5116,6857,Ninja Scroll
5117,6858,Knife in the Water
5118,6859,The Devil and Daniel Webster
5119,6862,Out of Time
5120,6863,School of Rock
5121,6867,The Station Agent
5122,6868,Wonderland
5123,6869,Bus 174
5124,6870,Mystic River
5125,6872,House of the Dead
5126,6873,Intolerable Cruelty
5127,6874,Kill Bill: Vol. 1
5128,6879,Runaway Jury
5129,6880,The Texas Chainsaw Massacre
5130,6881,Pieces of April
5131,6882,Returner
5132,6883,Sylvia
5133,6884,Veronica Guerin
5134,6885,In the Cut
5135,6886,Beyond Borders
5136,6887,Radio
5137,6888,Scary Movie 3
5138,6889,Brother Bear
5139,6890,Elephant
5140,6892,The Singing Detective
5141,6893,The Italian Job
5142,6896,Shoah
5143,6898,Sweet Sixteen
5144,6900,Black Sunday
5145,6902,Interstate 60
5146,6909,The Eye
5147,6910,Captain Kronos: Vampire Hunter
5148,6918,Aparajito
5149,6920,Le Cercle Rouge
5150,6927,The Human Stain
5151,6932,Shattered Glass
5152,6934,The Matrix Revolutions
5153,6935,The Revolution Will Not Be Televised
5154,6936,Elf
5155,6939,Gloomy Sunday
5156,6942,Love Actually
5157,6944,Father of the Bride
5158,6945,My Architect
5159,6946,Looney Tunes: Back in Action
5160,6947,Master and Commander: The Far Side of the World
5161,6948,Tupac: Resurrection
5162,6949,The Big Empty
5163,6950,The Missing
5164,6951,The Cat in the Hat
5165,6952,Gothika
5166,6953,21 Grams
5167,6954,The Barbarian Invasions
5168,6957,Bad Santa
5169,6958,The Haunted Mansion
5170,6959,Timeline
5171,6961,Damage
5172,6963,Devil's Playground
5173,6966,Darkman
5174,6967,Dead of Night
5175,6969,The Last Battle
5176,6970,Desk Set
5177,6971,Europa
5178,6973,Final Analysis
5179,6974,The Freshman
5180,6975,Funny Games
5181,6976,Tales from the Crypt
5182,6977,New Jack City
5183,6978,Slacker
5184,6979,WarGames
5185,6980,Mr. Hobbs Takes a Vacation
5186,6981,Ordet
5187,6982,Forbidden Games
5188,6983,Jane Eyre
5189,6984,A Tale of Two Cities
5190,6985,The Passion of Joan of Arc
5191,6986,Ben-Hur: A Tale of the Christ
5192,6987,The Cabinet of Dr. Caligari
5193,6988,Broken Blossoms
5194,6989,Gorky Park
5195,6990,The First Great Train Robbery
5196,6991,"Greystoke: The Legend of Tarzan, Lord of the Apes"
5197,6992,Guarding Tess
5198,6993,Hannah and Her Sisters
5199,6994,The Hard Way
5200,6995,Hercules in New York
5201,6996,Highlander II: The Quickening
5202,6997,Hoffa
5203,6998,House of Cards
5204,6999,Housesitter
5205,7000,Hudson Hawk
5206,7001,Invasion of the Body Snatchers
5207,7003,Kafka
5208,7004,Kindergarten Cop
5209,7005,King Ralph
5210,7007,The Last Boy Scout
5211,7008,Last Tango in Paris
5212,7009,Lorenzo's Oil
5213,7010,The Lover
5214,7011,Matador
5215,7012,Mr. Destiny
5216,7013,The Night of the Hunter
5217,7014,Nowhere to Run
5218,7015,Only the Lonely
5219,7016,Over the Top
5220,7017,Passenger 57
5221,7018,Presumed Innocent
5222,7019,Project X
5223,7020,Proof
5224,7021,Pure Luck
5225,7022,Battle Royale
5226,7023,The Wedding Banquet
5227,7024,"Salò, or the 120 Days of Sodom"
5228,7025,A Midnight Clear
5229,7026,Summer School
5230,7027,Silverado
5231,7028,Quick Change
5232,7029,Rabid
5233,7030,Radio Flyer
5234,7031,The Real McCoy
5235,7032,Revenge
5236,7033,The Secret of My Success
5237,7034,Show Me Love
5238,7035,Streets of Fire
5239,7036,Teen Wolf
5240,7037,High Heels
5241,7038,Things You Can Tell Just by Looking at Her
5242,7039,Thunderheart
5243,7040,To Live and Die in L.A.
5244,7041,Trapped in Paradise
5245,7042,Betty Blue
5246,7043,Vivre Sa Vie
5247,7044,Wild at Heart
5248,7045,The Witches
5249,7046,The Witches of Eastwick
5250,7047,Year of the Dragon
5251,7048,Nothing to Lose
5252,7050,Follow the Fleet
5253,7051,What's New Pussycat?
5254,7054,Little Women
5255,7055,Swing Time
5256,7056,The Public Enemy
5257,7057,A Midsummer Night's Dream
5258,7058,Life with Father
5259,7059,National Velvet
5260,7060,Jesus Christ Superstar
5261,7061,Dark Victory
5262,7062,Birdman of Alcatraz
5263,7063,Aguirre: The Wrath of God
5264,7064,Beauty and the Beast
5265,7065,The Birth of a Nation
5266,7067,Juliet of the Spirits
5267,7068,Last Year at Marienbad
5268,7069,The Tragedy of Macbeth
5269,7070,Red River
5270,7071,A Woman Under the Influence
5271,7072,Stagecoach
5272,7073,A Shot in the Dark
5273,7074,The Navigator
5274,7075,The Court Jester
5275,7076,Bullitt
5276,7078,Jezebel
5277,7079,The Hunchback of Notre Dame
5278,7080,42nd Street
5279,7082,That Touch of Mink
5280,7084,"Play It Again, Sam"
5281,7085,Send Me No Flowers
5282,7086,Pygmalion
5283,7087,A Passage to India
5284,7088,Black Orpheus
5285,7089,Amarcord
5286,7090,Hero
5287,7091,Horse Feathers
5288,7092,Anna Karenina
5289,7093,The Front Page
5290,7095,Looking for Mr. Goodbar
5291,7096,Rivers and Tides
5292,7099,Nausicaä of the Valley of the Wind
5293,7101,Doc Hollywood
5294,7102,Dragnet
5295,7104,1941
5296,7107,Foul Play
5297,7111,Ryan's Daughter
5298,7114,The Collector
5299,7115,Deep Red
5300,7116,Diabolique
5301,7117,Leprechaun
5302,7118,Royal Space Force - The Wings Of Honneamise
5303,7119,Crazy People
5304,7121,Adam's Rib
5305,7122,King of Hearts
5306,7123,Naked Lunch
5307,7124,Grass
5308,7126,The Killing of a Chinese Bookie
5309,7128,Things to Come
5310,7130,Darling
5311,7132,A Night at the Opera
5312,7134,The Element of Crime
5313,7135,Shoot the Piano Player
5314,7136,Stolen Kisses
5315,7137,The Cooler
5316,7139,In America
5317,7142,Honey
5318,7143,The Last Samurai
5319,7147,Big Fish
5320,7149,Something's Gotta Give
5321,7150,Stuck on You
5322,7151,Girl with a Pearl Earring
5323,7153,The Lord of the Rings: The Return of the King
5324,7154,Mona Lisa Smile
5325,7155,Calendar Girls
5326,7156,The Fog of War
5327,7157,The Hebrew Hammer
5328,7158,House of Sand and Fog
5329,7160,Monster
5330,7161,Cheaper by the Dozen
5331,7162,Cold Mountain
5332,7163,Paycheck
5333,7164,Peter Pan
5334,7165,The Company
5335,7167,Japanese Story
5336,7169,Chasing Liberty
5337,7171,Aileen: Life and Death of a Serial Killer
5338,7172,Distant
5339,7173,Along Came Polly
5340,7175,Torque
5341,7177,Osama
5342,7178,The Great Gatsby
5343,7179,Wuthering Heights
5344,7181,Ship of Fools
5345,7193,The Adventures of Ford Fairlane
5346,7198,The Pick-up Artist
5347,7199,Melvin Goes to Dinner
5348,7202,Beyond Re-Animator
5349,7205,The Wind and the Lion
5350,7206,Mon oncle
5351,7208,Dr. Jekyll and Mr. Hyde
5352,7209,Monsieur  Hulot's Holiday
5353,7210,My Darling Clementine
5354,7211,People Will Talk
5355,7212,I Was a Male War Bride
5356,7215,To Have and Have Not
5357,7216,High Sierra
5358,7217,Dark Passage
5359,7218,The Ox-Bow Incident
5360,7219,They Drive by Night
5361,7222,Reefer Madness
5362,7223,D.O.A.
5363,7225,Pumping Iron
5364,7227,The Trouble with Angels
5365,7228,Cool World
5366,7234,La Strada
5367,7235,Ichi the Killer
5368,7236,A Boy and His Dog
5369,7238,Ashes and Diamonds
5370,7241,Kanał
5371,7243,Intolerance: Love's Struggle Throughout the Ages
5372,7247,Chitty Chitty Bang Bang
5373,7250,The Out of Towners
5374,7254,The Butterfly Effect
5375,7255,Win a Date with Tad Hamilton!
5376,7256,Touching the Void
5377,7257,The Big Bounce
5378,7258,The Perfect Score
5379,7259,You Got Served
5380,7260,Latter Days
5381,7261,Barbershop 2:  Back in Business
5382,7262,Catch That Kid
5383,7263,Miracle
5384,7265,The Dreamers
5385,7266,The Lost Skeleton of Cadavra
5386,7272,Super Fly
5387,7280,Blacula
5388,7283,Swing Shift
5389,7284,Trespass
5390,7285,Thirteen
5391,7286,Simple Men
5392,7292,Best Defense
5393,7293,50 First Dates
5394,7294,Welcome to Mooseport
5395,7297,Kitchen Stories
5396,7299,Monsieur Ibrahim
5397,7300,Vanishing Point
5398,7301,Diary of a Country Priest
5399,7302,The Thief of Bagdad
5400,7303,The Diary of Anne Frank
5401,7304,Allegro non troppo
5402,7305,Black Widow
5403,7307,Flesh + Blood
5404,7308,King Solomon's Mines
5405,7310,Raw Deal
5406,7311,"Goodbye, Mr. Chips"
5407,7313,Fire Birds
5408,7315,Against the Ropes
5409,7316,Confessions of a Teenage Drama Queen
5410,7317,EuroTrip
5411,7318,The Passion of the Christ
5412,7319,Club Dread
5413,7320,Dirty Dancing: Havana Nights
5414,7321,Twisted
5415,7323,"Good bye, Lenin!"
5416,7324,Hidalgo
5417,7325,Starsky & Hutch
5418,7326,The Reckoning
5419,7327,Persona
5420,7328,The Passion of Anna
5421,7333,Le Corbeau
5422,7334,The Front
5423,7335,Pickup on South Street
5424,7338,Richard III
5425,7340,Just One of the Guys
5426,7345,Agent Cody Banks 2: Destination London
5427,7346,The Girl Next Door
5428,7347,Secret Window
5429,7348,Spartan
5430,7349,Broken Wings
5431,7352,Wilbur Wants to Kill Himself
5432,7353,Clifford
5433,7354,Mad Dog and Glory
5434,7355,The Wind in the Willows
5435,7360,Dawn of the Dead
5436,7361,Eternal Sunshine of the Spotless Mind
5437,7362,Taking Lives
5438,7364,Intermission
5439,7365,Noi the Albino
5440,7366,Jersey Girl
5441,7367,The Ladykillers
5442,7369,Scooby-Doo 2: Monsters Unleashed
5443,7371,Dogville
5444,7372,Ned Kelly
5445,7373,Hellboy
5446,7374,Home on the Range
5447,7375,The Prince & Me
5448,7376,Walking Tall
5449,7377,The United States of Leland
5450,7378,Johnson Family Vacation
5451,7379,The Alamo
5452,7380,Ella Enchanted
5453,7381,The Whole Ten Yards
5454,7382,I'm Not Scared
5455,7383,Shade
5456,7386,The Ten Commandments
5457,7387,Dawn of the Dead
5458,7389,One Million Years B.C.
5459,7394,Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes
5460,7395,Cheaper by the Dozen
5461,7410,The Osterman Weekend
5462,7415,The Late Show
5463,7416,The Sunshine Boys
5464,7419,After Hours
5465,7437,Connie and Carla
5466,7438,Kill Bill: Vol. 2
5467,7439,The Punisher
5468,7440,Paper Clips
5469,7442,Young Adam
5470,7444,13 Going on 30
5471,7445,Man on Fire
5472,7448,Envy
5473,7449,Godsend
5474,7450,Laws of Attraction
5475,7451,Mean Girls
5476,7453,New York Minute
5477,7454,Van Helsing
5478,7456,Valentin
5479,7458,Troy
5480,7459,Carandiru
5481,7460,Coffee and Cigarettes
5482,7477,D-Tox
5483,7478,Swimming to Cambodia
5484,7480,Under Fire
5485,7481,Enemy Mine
5486,7482,Enter the Dragon
5487,7484,The Rolling Stones: Gimme Shelter
5488,7485,Good Morning
5489,7486,Happy Together
5490,7487,Henry & June
5491,7489,The Nasty Girl
5492,7492,Martin
5493,7493,The Three Faces of Eve
5494,7541,100 Girls
5495,7560,Fail-Safe
5496,7561,Paperhouse
5497,7562,Dobermann
5498,7564,Kwaidan
5499,7569,You Only Live Twice
5500,7570,Octopussy
5501,7573,Never Say Never Again
5502,7579,Pride and Prejudice
5503,7580,The Man in the Gray Flannel Suit
5504,7581,The Fountainhead
5505,7584,Woman of the Year
5506,7585,Summertime
5507,7586,Soldier of Orange
5508,7587,Le Samouraï
5509,7613,White Palace
5510,7614,Oklahoma!
5511,7615,Desert Hearts
5512,7616,Body Double
5513,7617,Rooster Cogburn
5514,7618,Chaplin
5515,7619,The Miracle Worker
5516,7620,Monster in a Box
5517,7624,School Ties
5518,7626,Switch
5519,7636,Raising Cain
5520,7637,Irma Vep
5521,7647,Noises Off...
5522,7650,Witchfinder General
5523,7657,Versus
5524,7698,The China Syndrome
5525,7700,The Wages of Fear
5526,7701,Look Who's Talking Too
5527,7702,The Bells of St. Mary's
5528,7704,The Delta Force
5529,7705,Pat and Mike
5530,7706,Animal Crackers
5531,7707,"He Said, She Said"
5532,7708,Bedazzled
5533,7713,Cat People
5534,7714,Camelot
5535,7716,The Lonely Guy
5536,7720,The Four Musketeers
5537,7725,On Deadly Ground
5538,7728,The Postman Always Rings Twice
5539,7730,Matinee
5540,7743,Explorers
5541,7745,The Scent of Green Papaya
5542,7748,Pierrot le Fou
5543,7749,Weekend
5544,7756,Alexander Nevsky
5545,7757,Jason and the Argonauts
5546,7759,Nostalgia
5547,7763,Wintersleepers
5548,7766,Throne of Blood
5549,7767,The Best of Youth
5550,7771,Zorba the Greek
5551,7773,Bang Bang You're Dead
5552,7781,Twister
5553,7782,Sniper
5554,7786,Genghis Blues
5555,7787,To Hell and Back
5556,7789,11'09''01 - September 11
5557,7790,"Bon Voyage, Charlie Brown (and Don't Come Back!)"
5558,7791,Internal Affairs
5559,7792,The Parallax View
5560,7802,The Warriors
5561,7809,Ambush
5562,7815,True Stories
5563,7817,Zardoz
5564,7820,The Virgin Spring
5565,7826,The Secret Life of Walter Mitty
5566,7827,Cypher
5567,7831,Another Thin Man
5568,7832,The Thin Man Goes Home
5569,7833,Shadow of the Thin Man
5570,7834,After the Thin Man
5571,7835,Song of the Thin Man
5572,7836,Woodstock
5573,7840,Gunga Din
5574,7844,The Legend I
5575,7847,The Peanut Butter Solution
5576,7881,White Zombie
5577,7883,I Walked with a Zombie
5578,7884,Highway 61
5579,7888,How to Succeed in Business Without Really Trying
5580,7889,Pat Garrett & Billy the Kid
5581,7891,The Last Man on Earth
5582,7894,"Duck, You Sucker"
5583,7895,Bring Me the Head of Alfredo Garcia
5584,7896,Ride the High Country
5585,7897,The Ballad of Cable Hogue
5586,7899,Master of the Flying Guillotine
5587,7915,Samurai Fiction
5588,7916,Gidget
5589,7918,The Indian Runner
5590,7919,Drunken Angel
5591,7920,Desperate Living
5592,7923,Rolling Thunder
5593,7924,Stray Dog
5594,7925,The Hidden Fortress
5595,7926,High and Low
5596,7930,The People Under the Stairs
5597,7932,Dark Days
5598,7933,A Night in Casablanca
5599,7934,Zelig
5600,7936,Shame
5601,7937,The Silence
5602,7938,Winter Light
5603,7939,Through a Glass Darkly
5604,7940,The Magician
5605,7941,Smiles of a Summer Night
5606,7942,Summer with Monika
5607,7943,The Killers
5608,7944,The Night of the Iguana
5609,7951,Nightbreed
5610,7976,Ken Park
5611,7979,Monterey Pop
5612,7980,A Bridge Too Far
5613,7981,Infernal Affairs
5614,7982,A Tale of Two Sisters
5615,7983,Broadway Danny Rose
5616,7984,From Beyond
5617,7986,Robot Jox
5618,7987,Dolls
5619,7988,Space Truckers
5620,7990,Rock 'n' Roll High School
5621,7991,Death Race 2000
5622,7993,A Bucket of Blood
5623,8008,Brigadoon
5624,8010,The Power of One
5625,8011,The Weather Underground
5626,8012,Kikujiro
5627,8014,"Spring, Summer, Fall, Winter... and Spring"
5628,8015,The Phantom Tollbooth
5629,8016,The Getaway
5630,8017,10 Rillington Place
5631,8019,Dark Water
5632,8024,The Thing Called Love
5633,8033,How to Steal a Million
5634,8039,Support Your Local Sheriff
5635,8042,Mean Streets
5636,8044,I Am a Fugitive from a Chain Gang
5637,8045,Hamburger Hill
5638,8056,Harper
5639,8062,Dahmer
5640,8093,Shiri
5641,8094,Bad Day at Black Rock
5642,8117,In China They Eat Dogs
5643,8119,Crossroads
5644,8121,Seducing Doctor Lewis
5645,8125,Sunrise: A Song of Two Humans
5646,8126,Shock Corridor
5647,8128,Au Revoir les Enfants
5648,8130,The Girl Next Door
5649,8131,Pursuit of Happiness
5650,8132,Gladiator 1992
5651,8134,Wonderful Days
5652,8142,Dead or Alive
5653,8147,Charly
5654,8153,Lust for Life
5655,8154,La Dolce Vita
5656,8157,Jin-Roh: The Wolf Brigade
5657,8158,Rush
5658,8167,Captain Blood
5659,8169,Batteries not Included
5660,8183,Educating Rita
5661,8188,Sansho the Bailiff
5662,8190,The Americanization of Emily
5663,8191,Anne of the Thousand Days
5664,8195,L'Avventura
5665,8196,Beyond the Valley of the Dolls
5666,8197,Hiroshima Mon Amour
5667,8199,Ugetsu
5668,8207,The Day of the Jackal
5669,8208,The Razor's Edge
5670,8221,War of the Buttons
5671,8222,The Other
5672,8225,Night of the Living Dead
5673,8228,The Maltese Falcon
5674,8235,Safety Last!
5675,8239,Viridiana
5676,8253,Lupin the Third: The Castle of Cagliostro
5677,8254,Arizona Dream
5678,8256,Queen Christina
5679,8260,The Crazy Stranger
5680,8261,3 Women
5681,8264,Grey Gardens
5682,8266,Purple Rain
5683,8268,Point of No Return
5684,8270,The Hairdresser's Husband
5685,8273,Jamon Jamon
5686,8275,College
5687,8291,Ten Little Indians
5688,8295,The Most Dangerous Game
5689,8327,Dolls
5690,8330,Our Man in Havana
5691,8331,The Man Who Came to Dinner
5692,8332,Sunday Bloody Sunday
5693,8334,The Cowboys
5694,8335,Make Way for Tomorrow
5695,8336,The Major and the Minor
5696,8337,The Caine Mutiny
5697,8338,Black Narcissus
5698,8340,Escape from Alcatraz
5699,8341,Oliver Twist
5700,8360,Shrek 2
5701,8361,The Day After Tomorrow
5702,8362,Raising Helen
5703,8363,Soul Plane
5704,8364,Baadasssss!
5705,8365,The Mother
5706,8366,Saved!
5707,8367,Time of the Wolf
5708,8368,Harry Potter and the Prisoner of Azkaban
5709,8369,Mindhunters
5710,8370,Zatoichi
5711,8371,The Chronicles of Riddick
5712,8372,Garfield
5713,8373,The Stepford Wives
5714,8376,Napoleon Dynamite
5715,8378,The Doctor
5716,8379,The Dresser
5717,8383,Hope Springs
5718,8385,Lover Come Back
5719,8387,Police Academy: Mission to Moscow
5720,8395,The Last of Sheila
5721,8401,The Adventures of Sherlock Holmes
5722,8404,The Hound of the Baskervilles
5723,8405,Hour of the Wolf
5724,8410,Suddenly
5725,8446,Sands of Iwo Jima
5726,8447,This Island Earth
5727,8451,Blackboard Jungle
5728,8456,Investigation of a Citizen Above Suspicion
5729,8459,The Heiress
5730,8460,State Fair
5731,8464,Super Size Me
5732,8482,The Picture of Dorian Gray
5733,8484,The Human Condition I: No Greater Love
5734,8485,Samsara
5735,8487,Please Don't Eat the Daisies
5736,8491,White Heat
5737,8492,Scrooge
5738,8493,Memphis Belle
5739,8494,The Cincinnati Kid
5740,8495,Animal Factory
5741,8496,The Panic in Needle Park
5742,8499,Pretty Baby
5743,8501,The Hitcher
5744,8502,Show Boat
5745,8507,Freaks
5746,8512,Silent Movie
5747,8516,A Matter of Life and Death
5748,8520,Deep Cover
5749,8521,Dr. Jekyll and Mr. Hyde
5750,8526,Around the World in 80 Days
5751,8527,I'll Sleep When I'm Dead
5752,8528,DodgeBall: A True Underdog Story
5753,8529,The Terminal
5754,8530,Dear Frankie
5755,8531,White Chicks
5756,8532,The Door in the Floor
5757,8533,The Notebook
5758,8534,Two Brothers
5759,8535,De-Lovely
5760,8537,Kaena: The Prophecy
5761,8542,A Day at the Races
5762,8571,Bob & Carol & Ted & Alice
5763,8573,Reconstruction
5764,8575,Happenstance
5765,8576,Kops
5766,8578,Undead
5767,8582,Manufacturing Consent: Noam Chomsky and the Media
5768,8584,Leave Her to Heaven
5769,8589,The Winter War
5770,8591,The Philadelphia Experiment
5771,8593,Juice
5772,8596,Revenge of the Pink Panther
5773,8600,Angels with Dirty Faces
5774,8602,Shadows
5775,8604,Taxi
5776,8605,Taxi 3
5777,8607,Tokyo Godfathers
5778,8608,The Butcher
5779,8609,Our Hospitality
5780,8610,All of Me
5781,8612,Lassie Come Home
5782,8614,Overboard
